,retrived_at,province_id,city,state,country,pollution_aqi,polution_main,weather_tp,weather_pr,weather_hu,weather_ws,weather_wd,file,0
653,4/26/2023 18:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,102,p2,34,1004,46,3.23,164,df (2),
654,4/26/2023 18:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,80,p2,33,1004,44,2.99,165,df (2),
655,4/26/2023 18:18,TH-16,Ban Mi,Lop Buri,Thailand,59,p2,33,1004,39,1.53,173,df (2),
656,4/26/2023 18:19,TH-20,Na Kluea,Chon Buri,Thailand,70,p2,30,1006,68,3.37,171,df (2),
657,4/26/2023 18:19,TH-21,Ban Khai,Rayong,Thailand,51,p2,29,1008,80,2.7,147,df (2),
658,4/26/2023 18:20,TH-50,Chiang Mai,Chiang Mai,Thailand,124,p2,29,983,45,5.66,220,df (2),
659,4/26/2023 18:20,TH-52,Hang Chat,Lampang,Thailand,72,p2,25,1005,76,1.15,211,df (2),
660,4/27/2023 9:15,TH-10,Phra Nakhon,Bangkok,Thailand,105,p2,31,1011,57,0.63,135,df (3),1.0
661,4/27/2023 9:15,TH-11,Bang Phli,Samut Prakan,Thailand,135,p2,30,1011,74,1.03,0,df (3),2.0
662,4/27/2023 9:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,135,p2,31,1012,63,1.03,0,df (3),3.0
663,4/27/2023 9:17,TH-13,Khlong Luang,Pathum Thani,Thailand,128,p2,31,1012,75,1.03,0,df (3),4.0
664,4/27/2023 9:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,147,p2,29,1011,57,0.79,110,df (3),5.0
665,4/27/2023 9:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,122,p2,29,1011,56,0.91,134,df (3),6.0
666,4/27/2023 9:18,TH-16,Ban Mi,Lop Buri,Thailand,76,p2,31,1011,59,1.29,159,df (3),7.0
667,4/27/2023 9:19,TH-20,Na Kluea,Chon Buri,Thailand,117,p2,30,1011,67,2.12,101,df (3),8.0
668,4/27/2023 9:19,TH-21,Ban Khai,Rayong,Thailand,112,p2,31,1012,68,1.25,101,df (3),9.0
669,4/27/2023 9:20,TH-50,Chiang Mai,Chiang Mai,Thailand,133,p2,30,977,61,0.98,159,df (3),10.0
670,4/27/2023 9:20,TH-52,Hang Chat,Lampang,Thailand,152,p2,31,1012,35,0.97,169,df (3),11.0
671,4/27/2023 10:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1011,54,1.22,122,df (3),12.0
672,4/27/2023 10:15,TH-11,Bang Phli,Samut Prakan,Thailand,96,p2,32,1011,62,1.03,0,df (3),13.0
673,4/27/2023 10:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,32,1012,60,2.57,300,df (3),14.0
674,4/27/2023 10:17,TH-13,Khlong Luang,Pathum Thani,Thailand,88,p2,32,1011,73,2.57,300,df (3),15.0
675,4/27/2023 10:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,237,p2,31,1011,50,1.72,126,df (3),16.0
676,4/27/2023 10:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1011,49,1.63,113,df (3),17.0
677,4/27/2023 10:18,TH-16,Ban Mi,Lop Buri,Thailand,72,p2,33,1011,52,1.79,140,df (3),18.0
678,4/27/2023 10:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,33,1011,64,2.17,99,df (3),19.0
679,4/27/2023 10:19,TH-21,Ban Khai,Rayong,Thailand,108,p2,33,1011,56,1.79,130,df (3),20.0
680,4/27/2023 10:20,TH-50,Chiang Mai,Chiang Mai,Thailand,119,p2,31,985,56,2.06,190,df (3),21.0
681,4/27/2023 10:20,TH-52,Hang Chat,Lampang,Thailand,121,p2,32,1012,30,1.47,168,df (3),22.0
682,4/27/2023 11:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1010,47,2.37,142,df (3),23.0
683,4/27/2023 11:15,TH-11,Bang Phli,Samut Prakan,Thailand,90,p2,33,1011,55,1.03,0,df (3),24.0
684,4/27/2023 11:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1011,57,3.09,290,df (3),25.0
685,4/27/2023 11:17,TH-13,Khlong Luang,Pathum Thani,Thailand,92,p2,34,1011,73,3.09,290,df (3),26.0
686,4/27/2023 11:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,171,p2,33,1010,45,2.69,141,df (3),27.0
687,4/27/2023 11:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,35,1010,43,2.2,133,df (3),28.0
688,4/27/2023 11:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,34,1010,45,2.17,155,df (3),29.0
689,4/27/2023 11:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,33,1011,61,1.77,131,df (3),30.0
690,4/27/2023 11:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1011,50,1.82,141,df (3),31.0
691,4/27/2023 11:20,TH-50,Chiang Mai,Chiang Mai,Thailand,107,p2,33,994,56,3.09,180,df (3),32.0
692,4/27/2023 11:20,TH-52,Hang Chat,Lampang,Thailand,112,p2,34,1011,46,1.87,161,df (3),33.0
693,4/27/2023 12:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1009,46,3.2,152,df (3),34.0
694,4/27/2023 12:15,TH-11,Bang Phli,Samut Prakan,Thailand,86,p2,34,1010,52,1.54,0,df (3),35.0
695,4/27/2023 12:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1010,54,3.09,0,df (3),36.0
696,4/27/2023 12:17,TH-13,Khlong Luang,Pathum Thani,Thailand,104,p2,35,1010,70,3.09,0,df (3),37.0
697,4/27/2023 12:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,163,p2,34,1009,40,3.5,156,df (3),38.0
698,4/27/2023 12:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,36,1009,38,3.04,156,df (3),39.0
699,4/27/2023 12:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,36,1009,40,2.46,182,df (3),40.0
700,4/27/2023 12:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,32,1010,61,1.59,161,df (3),41.0
701,4/27/2023 12:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1010,58,2.76,158,df (3),42.0
702,4/27/2023 12:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,34,993,48,3.09,220,df (3),43.0
703,4/27/2023 12:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,35,1010,44,1.72,157,df (3),44.0
704,4/27/2023 13:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1008,41,3.62,172,df (3),45.0
705,4/27/2023 13:15,TH-11,Bang Phli,Samut Prakan,Thailand,89,p2,34,1009,52,1.54,10,df (3),46.0
706,4/27/2023 13:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,89,p2,35,1010,49,2.06,0,df (3),47.0
707,4/27/2023 13:16,TH-13,Khlong Luang,Pathum Thani,Thailand,109,p2,36,1009,67,2.06,0,df (3),48.0
708,4/27/2023 13:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,156,p2,35,1008,36,4.01,166,df (3),49.0
709,4/27/2023 13:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,110,p2,39,1007,34,3.34,172,df (3),50.0
710,4/27/2023 13:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,40,1007,35,3.18,211,df (3),51.0
711,4/27/2023 13:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,34,1009,62,1.9,216,df (3),52.0
712,4/27/2023 13:19,TH-21,Ban Khai,Rayong,Thailand,93,p2,35,1009,53,3.97,167,df (3),53.0
713,4/27/2023 13:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,35,991,43,4.63,210,df (3),54.0
714,4/27/2023 13:20,TH-52,Hang Chat,Lampang,Thailand,92,p2,37,1008,40,1.47,140,df (3),55.0
715,4/27/2023 14:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1007,40,4.6,176,df (3),56.0
716,4/27/2023 14:15,TH-11,Bang Phli,Samut Prakan,Thailand,120,p2,35,1008,43,2.57,150,df (3),57.0
717,4/27/2023 14:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,35,1008,46,1.54,110,df (3),58.0
718,4/27/2023 14:17,TH-13,Khlong Luang,Pathum Thani,Thailand,99,p2,36,1007,65,1.54,110,df (3),59.0
719,4/27/2023 14:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,160,p2,35,1006,33,3.54,175,df (3),60.0
720,4/27/2023 14:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,35,1006,32,2.92,176,df (3),61.0
721,4/27/2023 14:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,38,1007,35,2.51,253,df (3),62.0
722,4/27/2023 14:19,TH-20,Na Kluea,Chon Buri,Thailand,112,p2,34,1008,61,4.86,237,df (3),63.0
723,4/27/2023 14:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,35,1008,52,4.81,181,df (3),64.0
724,4/27/2023 14:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,36,990,37,4.63,190,df (3),65.0
725,4/27/2023 14:20,TH-52,Hang Chat,Lampang,Thailand,86,p2,39,1007,35,1.33,176,df (3),66.0
726,4/27/2023 9:15,TH-10,Phra Nakhon,Bangkok,Thailand,105,p2,31,1011,57,0.63,135,df (4),1.0
727,4/27/2023 9:15,TH-11,Bang Phli,Samut Prakan,Thailand,135,p2,30,1011,74,1.03,0,df (4),2.0
728,4/27/2023 9:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,135,p2,31,1012,63,1.03,0,df (4),3.0
729,4/27/2023 9:17,TH-13,Khlong Luang,Pathum Thani,Thailand,128,p2,31,1012,75,1.03,0,df (4),4.0
730,4/27/2023 9:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,147,p2,29,1011,57,0.79,110,df (4),5.0
731,4/27/2023 9:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,122,p2,29,1011,56,0.91,134,df (4),6.0
732,4/27/2023 9:18,TH-16,Ban Mi,Lop Buri,Thailand,76,p2,31,1011,59,1.29,159,df (4),7.0
733,4/27/2023 9:19,TH-20,Na Kluea,Chon Buri,Thailand,117,p2,30,1011,67,2.12,101,df (4),8.0
734,4/27/2023 9:19,TH-21,Ban Khai,Rayong,Thailand,112,p2,31,1012,68,1.25,101,df (4),9.0
735,4/27/2023 9:20,TH-50,Chiang Mai,Chiang Mai,Thailand,133,p2,30,977,61,0.98,159,df (4),10.0
736,4/27/2023 9:20,TH-52,Hang Chat,Lampang,Thailand,152,p2,31,1012,35,0.97,169,df (4),11.0
737,4/27/2023 10:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1011,54,1.22,122,df (4),12.0
738,4/27/2023 10:15,TH-11,Bang Phli,Samut Prakan,Thailand,96,p2,32,1011,62,1.03,0,df (4),13.0
739,4/27/2023 10:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,32,1012,60,2.57,300,df (4),14.0
740,4/27/2023 10:17,TH-13,Khlong Luang,Pathum Thani,Thailand,88,p2,32,1011,73,2.57,300,df (4),15.0
741,4/27/2023 10:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,237,p2,31,1011,50,1.72,126,df (4),16.0
742,4/27/2023 10:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1011,49,1.63,113,df (4),17.0
743,4/27/2023 10:18,TH-16,Ban Mi,Lop Buri,Thailand,72,p2,33,1011,52,1.79,140,df (4),18.0
744,4/27/2023 10:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,33,1011,64,2.17,99,df (4),19.0
745,4/27/2023 10:19,TH-21,Ban Khai,Rayong,Thailand,108,p2,33,1011,56,1.79,130,df (4),20.0
746,4/27/2023 10:20,TH-50,Chiang Mai,Chiang Mai,Thailand,119,p2,31,985,56,2.06,190,df (4),21.0
747,4/27/2023 10:20,TH-52,Hang Chat,Lampang,Thailand,121,p2,32,1012,30,1.47,168,df (4),22.0
748,4/27/2023 11:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1010,47,2.37,142,df (4),23.0
749,4/27/2023 11:15,TH-11,Bang Phli,Samut Prakan,Thailand,90,p2,33,1011,55,1.03,0,df (4),24.0
750,4/27/2023 11:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1011,57,3.09,290,df (4),25.0
751,4/27/2023 11:17,TH-13,Khlong Luang,Pathum Thani,Thailand,92,p2,34,1011,73,3.09,290,df (4),26.0
752,4/27/2023 11:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,171,p2,33,1010,45,2.69,141,df (4),27.0
753,4/27/2023 11:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,35,1010,43,2.2,133,df (4),28.0
754,4/27/2023 11:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,34,1010,45,2.17,155,df (4),29.0
755,4/27/2023 11:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,33,1011,61,1.77,131,df (4),30.0
756,4/27/2023 11:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1011,50,1.82,141,df (4),31.0
757,4/27/2023 11:20,TH-50,Chiang Mai,Chiang Mai,Thailand,107,p2,33,994,56,3.09,180,df (4),32.0
758,4/27/2023 11:20,TH-52,Hang Chat,Lampang,Thailand,112,p2,34,1011,46,1.87,161,df (4),33.0
759,4/27/2023 12:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1009,46,3.2,152,df (4),34.0
760,4/27/2023 12:15,TH-11,Bang Phli,Samut Prakan,Thailand,86,p2,34,1010,52,1.54,0,df (4),35.0
761,4/27/2023 12:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1010,54,3.09,0,df (4),36.0
762,4/27/2023 12:17,TH-13,Khlong Luang,Pathum Thani,Thailand,104,p2,35,1010,70,3.09,0,df (4),37.0
763,4/27/2023 12:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,163,p2,34,1009,40,3.5,156,df (4),38.0
764,4/27/2023 12:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,36,1009,38,3.04,156,df (4),39.0
765,4/27/2023 12:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,36,1009,40,2.46,182,df (4),40.0
766,4/27/2023 12:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,32,1010,61,1.59,161,df (4),41.0
767,4/27/2023 12:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1010,58,2.76,158,df (4),42.0
768,4/27/2023 12:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,34,993,48,3.09,220,df (4),43.0
769,4/27/2023 12:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,35,1010,44,1.72,157,df (4),44.0
770,4/27/2023 13:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1008,41,3.62,172,df (4),45.0
771,4/27/2023 13:15,TH-11,Bang Phli,Samut Prakan,Thailand,89,p2,34,1009,52,1.54,10,df (4),46.0
772,4/27/2023 13:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,89,p2,35,1010,49,2.06,0,df (4),47.0
773,4/27/2023 13:16,TH-13,Khlong Luang,Pathum Thani,Thailand,109,p2,36,1009,67,2.06,0,df (4),48.0
774,4/27/2023 13:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,156,p2,35,1008,36,4.01,166,df (4),49.0
775,4/27/2023 13:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,110,p2,39,1007,34,3.34,172,df (4),50.0
776,4/27/2023 13:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,40,1007,35,3.18,211,df (4),51.0
777,4/27/2023 13:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,34,1009,62,1.9,216,df (4),52.0
778,4/27/2023 13:19,TH-21,Ban Khai,Rayong,Thailand,93,p2,35,1009,53,3.97,167,df (4),53.0
779,4/27/2023 13:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,35,991,43,4.63,210,df (4),54.0
780,4/27/2023 13:20,TH-52,Hang Chat,Lampang,Thailand,92,p2,37,1008,40,1.47,140,df (4),55.0
781,4/27/2023 14:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1007,40,4.6,176,df (4),56.0
782,4/27/2023 14:15,TH-11,Bang Phli,Samut Prakan,Thailand,120,p2,35,1008,43,2.57,150,df (4),57.0
783,4/27/2023 14:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,35,1008,46,1.54,110,df (4),58.0
784,4/27/2023 14:17,TH-13,Khlong Luang,Pathum Thani,Thailand,99,p2,36,1007,65,1.54,110,df (4),59.0
785,4/27/2023 14:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,160,p2,35,1006,33,3.54,175,df (4),60.0
786,4/27/2023 14:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,35,1006,32,2.92,176,df (4),61.0
787,4/27/2023 14:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,38,1007,35,2.51,253,df (4),62.0
788,4/27/2023 14:19,TH-20,Na Kluea,Chon Buri,Thailand,112,p2,34,1008,61,4.86,237,df (4),63.0
789,4/27/2023 14:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,35,1008,52,4.81,181,df (4),64.0
790,4/27/2023 14:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,36,990,37,4.63,190,df (4),65.0
791,4/27/2023 14:20,TH-52,Hang Chat,Lampang,Thailand,86,p2,39,1007,35,1.33,176,df (4),66.0
792,4/27/2023 9:15,TH-10,Phra Nakhon,Bangkok,Thailand,105,p2,31,1011,57,0.63,135,df (5),1.0
793,4/27/2023 9:15,TH-11,Bang Phli,Samut Prakan,Thailand,135,p2,30,1011,74,1.03,0,df (5),2.0
794,4/27/2023 9:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,135,p2,31,1012,63,1.03,0,df (5),3.0
795,4/27/2023 9:17,TH-13,Khlong Luang,Pathum Thani,Thailand,128,p2,31,1012,75,1.03,0,df (5),4.0
796,4/27/2023 9:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,147,p2,29,1011,57,0.79,110,df (5),5.0
797,4/27/2023 9:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,122,p2,29,1011,56,0.91,134,df (5),6.0
798,4/27/2023 9:18,TH-16,Ban Mi,Lop Buri,Thailand,76,p2,31,1011,59,1.29,159,df (5),7.0
799,4/27/2023 9:19,TH-20,Na Kluea,Chon Buri,Thailand,117,p2,30,1011,67,2.12,101,df (5),8.0
800,4/27/2023 9:19,TH-21,Ban Khai,Rayong,Thailand,112,p2,31,1012,68,1.25,101,df (5),9.0
801,4/27/2023 9:20,TH-50,Chiang Mai,Chiang Mai,Thailand,133,p2,30,977,61,0.98,159,df (5),10.0
802,4/27/2023 9:20,TH-52,Hang Chat,Lampang,Thailand,152,p2,31,1012,35,0.97,169,df (5),11.0
803,4/27/2023 10:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1011,54,1.22,122,df (5),12.0
804,4/27/2023 10:15,TH-11,Bang Phli,Samut Prakan,Thailand,96,p2,32,1011,62,1.03,0,df (5),13.0
805,4/27/2023 10:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,32,1012,60,2.57,300,df (5),14.0
806,4/27/2023 10:17,TH-13,Khlong Luang,Pathum Thani,Thailand,88,p2,32,1011,73,2.57,300,df (5),15.0
807,4/27/2023 10:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,237,p2,31,1011,50,1.72,126,df (5),16.0
808,4/27/2023 10:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1011,49,1.63,113,df (5),17.0
809,4/27/2023 10:18,TH-16,Ban Mi,Lop Buri,Thailand,72,p2,33,1011,52,1.79,140,df (5),18.0
810,4/27/2023 10:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,33,1011,64,2.17,99,df (5),19.0
811,4/27/2023 10:19,TH-21,Ban Khai,Rayong,Thailand,108,p2,33,1011,56,1.79,130,df (5),20.0
812,4/27/2023 10:20,TH-50,Chiang Mai,Chiang Mai,Thailand,119,p2,31,985,56,2.06,190,df (5),21.0
813,4/27/2023 10:20,TH-52,Hang Chat,Lampang,Thailand,121,p2,32,1012,30,1.47,168,df (5),22.0
814,4/27/2023 11:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1010,47,2.37,142,df (5),23.0
815,4/27/2023 11:15,TH-11,Bang Phli,Samut Prakan,Thailand,90,p2,33,1011,55,1.03,0,df (5),24.0
816,4/27/2023 11:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1011,57,3.09,290,df (5),25.0
817,4/27/2023 11:17,TH-13,Khlong Luang,Pathum Thani,Thailand,92,p2,34,1011,73,3.09,290,df (5),26.0
818,4/27/2023 11:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,171,p2,33,1010,45,2.69,141,df (5),27.0
819,4/27/2023 11:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,35,1010,43,2.2,133,df (5),28.0
820,4/27/2023 11:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,34,1010,45,2.17,155,df (5),29.0
821,4/27/2023 11:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,33,1011,61,1.77,131,df (5),30.0
822,4/27/2023 11:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1011,50,1.82,141,df (5),31.0
823,4/27/2023 11:20,TH-50,Chiang Mai,Chiang Mai,Thailand,107,p2,33,994,56,3.09,180,df (5),32.0
824,4/27/2023 11:20,TH-52,Hang Chat,Lampang,Thailand,112,p2,34,1011,46,1.87,161,df (5),33.0
825,4/27/2023 12:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,34,1009,46,3.2,152,df (5),34.0
826,4/27/2023 12:15,TH-11,Bang Phli,Samut Prakan,Thailand,86,p2,34,1010,52,1.54,0,df (5),35.0
827,4/27/2023 12:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,86,p2,34,1010,54,3.09,0,df (5),36.0
828,4/27/2023 12:17,TH-13,Khlong Luang,Pathum Thani,Thailand,104,p2,35,1010,70,3.09,0,df (5),37.0
829,4/27/2023 12:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,163,p2,34,1009,40,3.5,156,df (5),38.0
830,4/27/2023 12:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,130,p2,36,1009,38,3.04,156,df (5),39.0
831,4/27/2023 12:18,TH-16,Ban Mi,Lop Buri,Thailand,80,p2,36,1009,40,2.46,182,df (5),40.0
832,4/27/2023 12:19,TH-20,Na Kluea,Chon Buri,Thailand,95,p2,32,1010,61,1.59,161,df (5),41.0
833,4/27/2023 12:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,33,1010,58,2.76,158,df (5),42.0
834,4/27/2023 12:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,34,993,48,3.09,220,df (5),43.0
835,4/27/2023 12:20,TH-52,Hang Chat,Lampang,Thailand,99,p2,35,1010,44,1.72,157,df (5),44.0
836,4/27/2023 13:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1008,41,3.62,172,df (5),45.0
837,4/27/2023 13:15,TH-11,Bang Phli,Samut Prakan,Thailand,89,p2,34,1009,52,1.54,10,df (5),46.0
838,4/27/2023 13:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,89,p2,35,1010,49,2.06,0,df (5),47.0
839,4/27/2023 13:16,TH-13,Khlong Luang,Pathum Thani,Thailand,109,p2,36,1009,67,2.06,0,df (5),48.0
840,4/27/2023 13:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,156,p2,35,1008,36,4.01,166,df (5),49.0
841,4/27/2023 13:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,110,p2,39,1007,34,3.34,172,df (5),50.0
842,4/27/2023 13:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,40,1007,35,3.18,211,df (5),51.0
843,4/27/2023 13:19,TH-20,Na Kluea,Chon Buri,Thailand,99,p2,34,1009,62,1.9,216,df (5),52.0
844,4/27/2023 13:19,TH-21,Ban Khai,Rayong,Thailand,93,p2,35,1009,53,3.97,167,df (5),53.0
845,4/27/2023 13:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,35,991,43,4.63,210,df (5),54.0
846,4/27/2023 13:20,TH-52,Hang Chat,Lampang,Thailand,92,p2,37,1008,40,1.47,140,df (5),55.0
847,4/27/2023 14:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,35,1007,40,4.6,176,df (5),56.0
848,4/27/2023 14:15,TH-11,Bang Phli,Samut Prakan,Thailand,120,p2,35,1008,43,2.57,150,df (5),57.0
849,4/27/2023 14:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,35,1008,46,1.54,110,df (5),58.0
850,4/27/2023 14:17,TH-13,Khlong Luang,Pathum Thani,Thailand,99,p2,36,1007,65,1.54,110,df (5),59.0
851,4/27/2023 14:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,160,p2,35,1006,33,3.54,175,df (5),60.0
852,4/27/2023 14:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,99,p2,35,1006,32,2.92,176,df (5),61.0
853,4/27/2023 14:18,TH-16,Ban Mi,Lop Buri,Thailand,70,p2,38,1007,35,2.51,253,df (5),62.0
854,4/27/2023 14:19,TH-20,Na Kluea,Chon Buri,Thailand,112,p2,34,1008,61,4.86,237,df (5),63.0
855,4/27/2023 14:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,35,1008,52,4.81,181,df (5),64.0
856,4/27/2023 14:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,36,990,37,4.63,190,df (5),65.0
857,4/27/2023 14:20,TH-52,Hang Chat,Lampang,Thailand,86,p2,39,1007,35,1.33,176,df (5),66.0
858,4/27/2023 9:20,TH-52,Hang Chat,Lampang,Thailand,152,p2,31,1012,35,0.97,169,df (6),1.0
859,4/27/2023 10:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1011,54,1.22,122,df (6),2.0
860,4/27/2023 10:15,TH-11,Bang Phli,Samut Prakan,Thailand,96,p2,32,1011,62,1.03,0,df (6),3.0
861,4/27/2023 10:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,95,p2,32,1012,60,2.57,300,df (6),4.0
862,4/27/2023 10:17,TH-13,Khlong Luang,Pathum Thani,Thailand,88,p2,32,1011,73,2.57,300,df (6),5.0
863,4/27/2023 10:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,237,p2,31,1011,50,1.72,126,df (6),6.0
